Source;Target;Type;Id;Label;Weight
132.43;97.66;Directed;;;1
132.44;97.42;Directed;;;1
132.37;97.31;Directed;;;1
132.45;97.21;Directed;;;1
132.2;97.11;Directed;;;1
132.46;97.18;Directed;;;1
132.0;97.69;Directed;;;1
132.47;97.64;Directed;;;1
132.48;97.84;Directed;;;1
132.49;97.52;Directed;;;1
132.50;97.43;Directed;;;1
132.51;97.69;Directed;;;1
132.52;97.80;Directed;;;1
132.34;97.80;Directed;;;1
132.53;97.14;Directed;;;1
132.54;97.77;Directed;;;1
132.8;97.35;Directed;;;1
132.31;97.13;Directed;;;1
132.55;97.85;Directed;;;1
132.56;97.86;Directed;;;1
132.57;97.72;Directed;;;1
140.0;97.55;Directed;;;1
140.1;97.87;Directed;;;1
140.1;97.32;Directed;;;1
140.2;97.37;Directed;;;1
140.3;97.0;Directed;;;1
140.4;97.68;Directed;;;1
140.5;97.65;Directed;;;1
140.6;97.64;Directed;;;1
140.7;97.25;Directed;;;1
140.8;97.61;Directed;;;1
140.9;97.88;Directed;;;1
140.10;97.77;Directed;;;1
140.11;97.67;Directed;;;1
140.12;97.89;Directed;;;1
140.6;97.81;Directed;;;1
140.13;97.55;Directed;;;1
140.0;97.21;Directed;;;1
140.14;97.61;Directed;;;1
140.15;97.90;Directed;;;1
140.16;97.20;Directed;;;1
140.15;97.31;Directed;;;1
140.17;97.91;Directed;;;1
140.18;97.80;Directed;;;1
140.11;97.32;Directed;;;1
140.19;97.92;Directed;;;1
140.20;97.84;Directed;;;1
140.21;97.45;Directed;;;1
140.22;97.71;Directed;;;1
140.23;97.22;Directed;;;1
140.24;97.27;Directed;;;1
140.18;97.15;Directed;;;1
140.25;97.52;Directed;;;1
140.26;97.36;Directed;;;1
140.18;97.52;Directed;;;1
140.27;97.48;Directed;;;1
140.22;97.77;Directed;;;1
140.19;97.71;Directed;;;1
140.28;97.4;Directed;;;1
140.29;97.70;Directed;;;1
140.30;97.54;Directed;;;1
140.31;97.93;Directed;;;1
140.32;97.55;Directed;;;1
140.18;97.1;Directed;;;1
140.33;97.94;Directed;;;1
140.34;97.58;Directed;;;1
140.35;97.71;Directed;;;1
140.36;97.54;Directed;;;1
140.37;97.36;Directed;;;1
140.38;97.3;Directed;;;1
140.30;97.73;Directed;;;1
140.12;97.5;Directed;;;1
140.39;97.90;Directed;;;1
140.37;97.26;Directed;;;1
140.40;97.82;Directed;;;1
140.41;97.46;Directed;;;1
140.42;97.71;Directed;;;1
140.43;97.95;Directed;;;1
140.44;97.96;Directed;;;1
140.14;97.29;Directed;;;1
140.35;97.80;Directed;;;1
140.45;97.89;Directed;;;1
140.46;97.82;Directed;;;1
140.11;97.38;Directed;;;1
140.47;97.23;Directed;;;1
140.48;97.97;Directed;;;1
140.49;97.97;Directed;;;1
140.1;97.3;Directed;;;1
140.50;97.27;Directed;;;1
140.51;97.93;Directed;;;1
140.43;97.30;Directed;;;1
140.52;97.98;Directed;;;1
140.19;97.16;Directed;;;1
140.53;97.52;Directed;;;1
140.36;97.16;Directed;;;1
140.4;97.41;Directed;;;1
140.54;97.30;Directed;;;1
140.55;97.70;Directed;;;1
140.56;97.37;Directed;;;1
140.35;97.90;Directed;;;1
140.57;97.68;Directed;;;1
140.58;97.30;Directed;;;1
140.59;97.1;Directed;;;1
140.27;97.13;Directed;;;1
140.60;97.99;Directed;;;1
140.61;97.5;Directed;;;1
140.62;97.100;Directed;;;1
140.63;97.84;Directed;;;1
140.63;97.29;Directed;;;1
140.64;97.55;Directed;;;1
140.65;97.101;Directed;;;1
98.0;17.19;Directed;;;1
98.0;17.0;Directed;;;1
98.1;17.33;Directed;;;1
98.2;17.18;Directed;;;1
98.3;17.36;Directed;;;1
98.3;17.64;Directed;;;1
98.4;17.63;Directed;;;1
98.5;17.52;Directed;;;1
98.6;17.15;Directed;;;1
98.7;17.57;Directed;;;1
98.8;17.10;Directed;;;1
98.5;17.2;Directed;;;1
98.9;17.39;Directed;;;1
98.10;17.17;Directed;;;1
98.11;17.67;Directed;;;1
98.12;17.23;Directed;;;1
98.13;17.61;Directed;;;1
98.14;17.31;Directed;;;1
98.15;17.68;Directed;;;1
98.15;17.20;Directed;;;1
98.16;17.69;Directed;;;1
98.0;17.23;Directed;;;1
98.17;17.53;Directed;;;1
98.18;17.41;Directed;;;1
98.19;17.70;Directed;;;1
98.20;17.15;Directed;;;1
98.6;17.34;Directed;;;1
98.21;17.17;Directed;;;1
98.2;17.34;Directed;;;1
98.22;17.71;Directed;;;1
98.16;17.29;Directed;;;1
98.9;17.0;Directed;;;1
98.23;17.24;Directed;;;1
98.6;17.44;Directed;;;1
98.24;17.55;Directed;;;1
98.14;17.22;Directed;;;1
98.12;17.42;Directed;;;1
98.25;17.72;Directed;;;1
98.26;17.73;Directed;;;1
98.27;17.54;Directed;;;1
98.28;17.36;Directed;;;1
98.19;17.13;Directed;;;1
98.4;17.37;Directed;;;1
98.16;17.72;Directed;;;1
98.29;17.43;Directed;;;1
98.30;17.58;Directed;;;1
98.31;17.29;Directed;;;1
98.32;17.25;Directed;;;1
98.33;17.74;Directed;;;1
98.34;17.27;Directed;;;1
98.35;17.9;Directed;;;1
98.20;17.8;Directed;;;1
98.36;17.45;Directed;;;1
98.37;17.3;Directed;;;1
98.38;17.30;Directed;;;1
98.39;17.75;Directed;;;1
98.22;17.65;Directed;;;1
98.40;17.34;Directed;;;1
98.40;17.31;Directed;;;1
98.41;17.76;Directed;;;1
98.32;17.69;Directed;;;1
98.42;17.11;Directed;;;1
98.43;17.57;Directed;;;1
99.0;98.43;Directed;;;1
99.0;98.43;Directed;;;1
100.0;3.136;Directed;;;1
100.1;3.32;Directed;;;1
100.2;3.168;Directed;;;1
100.3;3.42;Directed;;;1
100.2;3.1;Directed;;;1
100.4;3.2;Directed;;;1
100.1;3.198;Directed;;;1
100.5;3.14;Directed;;;1
100.6;3.193;Directed;;;1
100.7;3.126;Directed;;;1
100.8;3.157;Directed;;;1
100.9;3.199;Directed;;;1
100.10;3.133;Directed;;;1
100.11;3.24;Directed;;;1
100.12;3.15;Directed;;;1
100.13;3.104;Directed;;;1
100.1;3.161;Directed;;;1
100.9;3.4;Directed;;;1
100.14;3.200;Directed;;;1
100.15;3.72;Directed;;;1
100.16;3.0;Directed;;;1
100.17;3.201;Directed;;;1
100.17;3.125;Directed;;;1
100.1;3.118;Directed;;;1
100.18;3.202;Directed;;;1
100.19;3.133;Directed;;;1
100.6;3.87;Directed;;;1
100.20;3.137;Directed;;;1
100.21;3.195;Directed;;;1
100.22;3.192;Directed;;;1
100.1;3.23;Directed;;;1
100.23;3.110;Directed;;;1
100.23;3.139;Directed;;;1
100.24;3.202;Directed;;;1
100.25;3.203;Directed;;;1
100.20;3.84;Directed;;;1
100.26;3.120;Directed;;;1
100.5;3.153;Directed;;;1
100.4;3.92;Directed;;;1
100.27;3.204;Directed;;;1
100.28;3.205;Directed;;;1
100.29;3.71;Directed;;;1
100.30;3.201;Directed;;;1
100.31;3.206;Directed;;;1
100.32;3.207;Directed;;;1
100.33;3.208;Directed;;;1
100.34;3.165;Directed;;;1
100.35;3.209;Directed;;;1
100.36;3.210;Directed;;;1
100.32;6.83;Directed;;;1
100.1;6.100;Directed;;;1
100.37;6.167;Directed;;;1
100.11;6.7;Directed;;;1
100.38;6.94;Directed;;;1
100.39;6.56;Directed;;;1
100.22;6.103;Directed;;;1
100.40;6.64;Directed;;;1
100.32;6.97;Directed;;;1
100.41;6.146;Directed;;;1
100.3;6.45;Directed;;;1
100.42;6.139;Directed;;;1
100.43;6.0;Directed;;;1
100.35;6.56;Directed;;;1
100.44;6.146;Directed;;;1
100.10;6.64;Directed;;;1
100.45;6.109;Directed;;;1
100.40;6.45;Directed;;;1
100.46;6.40;Directed;;;1
100.14;6.2;Directed;;;1
100.47;6.118;Directed;;;1
100.48;6.105;Directed;;;1
100.49;6.53;Directed;;;1
100.0;6.5;Directed;;;1
100.50;6.41;Directed;;;1
100.51;6.47;Directed;;;1
100.52;6.147;Directed;;;1
100.53;6.168;Directed;;;1
100.54;6.73;Directed;;;1
100.42;6.70;Directed;;;1
100.55;6.92;Directed;;;1
100.56;6.28;Directed;;;1
100.57;6.169;Directed;;;1
100.58;6.118;Directed;;;1
100.59;35.145;Directed;;;1
100.45;35.18;Directed;;;1
100.60;35.146;Directed;;;1
100.21;35.116;Directed;;;1
100.61;35.32;Directed;;;1
100.62;35.147;Directed;;;1
100.63;35.83;Directed;;;1
100.41;35.41;Directed;;;1
100.7;35.70;Directed;;;1
100.20;35.110;Directed;;;1
100.64;35.148;Directed;;;1
100.65;35.116;Directed;;;1
100.66;35.122;Directed;;;1
100.67;35.149;Directed;;;1
100.30;35.1;Directed;;;1
100.68;35.116;Directed;;;1
100.69;35.25;Directed;;;1
100.39;35.46;Directed;;;1
100.43;35.50;Directed;;;1
100.70;35.33;Directed;;;1
100.71;35.93;Directed;;;1
100.72;35.22;Directed;;;1
100.73;35.27;Directed;;;1
100.74;35.102;Directed;;;1
100.75;35.150;Directed;;;1
100.53;35.88;Directed;;;1
100.76;35.109;Directed;;;1
100.77;35.30;Directed;;;1
100.78;35.98;Directed;;;1
100.63;35.133;Directed;;;1
100.79;35.10;Directed;;;1
100.59;35.117;Directed;;;1
100.61;35.121;Directed;;;1
100.80;35.148;Directed;;;1
100.81;35.151;Directed;;;1
100.82;35.63;Directed;;;1
100.83;35.65;Directed;;;1
100.84;35.115;Directed;;;1
100.85;35.52;Directed;;;1
100.86;35.152;Directed;;;1
100.81;35.95;Directed;;;1
100.17;35.55;Directed;;;1
100.67;35.124;Directed;;;1
100.86;35.35;Directed;;;1
100.87;35.68;Directed;;;1
100.18;35.38;Directed;;;1
100.88;35.153;Directed;;;1
100.89;35.145;Directed;;;1
100.90;35.135;Directed;;;1
100.91;35.82;Directed;;;1
100.92;35.64;Directed;;;1
100.93;35.83;Directed;;;1
100.94;35.50;Directed;;;1
100.95;35.154;Directed;;;1
100.96;35.113;Directed;;;1
100.97;35.50;Directed;;;1
100.98;35.5;Directed;;;1
100.99;35.155;Directed;;;1
100.100;35.45;Directed;;;1
100.87;35.143;Directed;;;1
100.28;35.154;Directed;;;1
100.89;35.3;Directed;;;1
100.101;35.14;Directed;;;1
100.102;35.154;Directed;;;1
100.103;35.27;Directed;;;1
100.6;35.93;Directed;;;1
100.92;35.84;Directed;;;1
100.65;35.132;Directed;;;1
100.104;35.106;Directed;;;1
100.95;35.92;Directed;;;1
100.105;35.121;Directed;;;1
100.106;35.152;Directed;;;1
100.107;35.70;Directed;;;1
100.108;35.87;Directed;;;1
100.109;35.156;Directed;;;1
100.110;35.100;Directed;;;1
100.60;35.57;Directed;;;1
100.111;35.157;Directed;;;1
100.112;35.56;Directed;;;1
100.113;35.82;Directed;;;1
100.114;35.66;Directed;;;1
101.0;100.106;Directed;;;1
123.0;100.45;Directed;;;1
123.1;100.115;Directed;;;1
123.0;100.60;Directed;;;1
123.2;100.116;Directed;;;1
123.3;100.10;Directed;;;1
123.3;100.107;Directed;;;1
123.4;100.117;Directed;;;1
123.5;100.16;Directed;;;1
123.6;100.4;Directed;;;1
123.7;100.26;Directed;;;1
123.8;100.68;Directed;;;1
123.7;100.49;Directed;;;1
123.9;100.68;Directed;;;1
123.10;100.46;Directed;;;1
123.11;100.20;Directed;;;1
123.12;100.59;Directed;;;1
123.13;100.7;Directed;;;1
123.7;100.44;Directed;;;1
123.14;100.118;Directed;;;1
123.15;100.58;Directed;;;1
123.16;100.24;Directed;;;1
123.17;100.102;Directed;;;1
123.18;100.107;Directed;;;1
123.3;100.70;Directed;;;1
123.19;100.15;Directed;;;1
123.20;100.119;Directed;;;1
123.21;100.11;Directed;;;1
123.22;100.120;Directed;;;1
123.9;100.112;Directed;;;1
123.23;100.115;Directed;;;1
123.24;100.84;Directed;;;1
123.17;100.51;Directed;;;1
123.25;100.25;Directed;;;1
123.26;100.121;Directed;;;1
123.27;100.63;Directed;;;1
123.28;100.92;Directed;;;1
123.29;100.20;Directed;;;1
123.30;100.115;Directed;;;1
123.31;100.86;Directed;;;1
123.32;100.56;Directed;;;1
123.33;100.122;Directed;;;1
123.34;100.77;Directed;;;1
123.35;100.123;Directed;;;1
123.36;100.32;Directed;;;1
123.37;100.32;Directed;;;1
123.38;100.124;Directed;;;1
123.39;100.72;Directed;;;1
123.19;100.45;Directed;;;1
123.40;100.10;Directed;;;1
123.41;100.63;Directed;;;1
123.42;100.24;Directed;;;1
123.43;100.125;Directed;;;1
123.0;100.122;Directed;;;1
123.2;100.89;Directed;;;1
123.44;100.82;Directed;;;1
123.45;100.88;Directed;;;1
123.27;100.51;Directed;;;1
123.46;100.126;Directed;;;1
123.47;100.29;Directed;;;1
123.48;100.71;Directed;;;1
123.49;100.127;Directed;;;1
123.50;100.96;Directed;;;1
123.51;100.72;Directed;;;1
123.7;100.61;Directed;;;1
123.46;100.93;Directed;;;1
123.14;100.84;Directed;;;1
123.38;100.20;Directed;;;1
123.52;100.72;Directed;;;1
123.53;100.70;Directed;;;1
123.54;100.90;Directed;;;1
123.55;100.127;Directed;;;1
123.56;100.96;Directed;;;1
123.22;100.102;Directed;;;1
123.57;100.128;Directed;;;1
123.58;100.129;Directed;;;1
123.59;100.130;Directed;;;1
145.49;100.69;Directed;;;1
145.10;100.50;Directed;;;1
145.50;100.70;Directed;;;1
145.51;100.36;Directed;;;1
145.52;100.131;Directed;;;1
145.49;100.108;Directed;;;1
145.35;100.57;Directed;;;1
145.53;100.27;Directed;;;1
145.54;100.128;Directed;;;1
145.55;100.132;Directed;;;1
145.27;100.60;Directed;;;1
145.56;100.3;Directed;;;1
145.41;100.57;Directed;;;1
145.57;100.115;Directed;;;1
145.58;100.129;Directed;;;1
145.58;100.19;Directed;;;1
145.59;100.13;Directed;;;1
179.13;100.133;Directed;;;1
179.14;100.109;Directed;;;1
179.3;100.83;Directed;;;1
179.15;100.134;Directed;;;1
179.16;100.50;Directed;;;1
179.17;100.135;Directed;;;1
179.4;100.14;Directed;;;1
179.18;100.108;Directed;;;1
179.19;100.136;Directed;;;1
179.20;100.137;Directed;;;1
179.21;100.65;Directed;;;1
179.22;100.45;Directed;;;1
179.23;100.32;Directed;;;1
179.24;100.138;Directed;;;1
179.15;100.62;Directed;;;1
179.25;100.75;Directed;;;1
179.25;100.14;Directed;;;1
179.26;100.82;Directed;;;1
179.27;100.53;Directed;;;1
179.28;100.79;Directed;;;1
179.29;100.8;Directed;;;1
179.30;100.88;Directed;;;1
179.26;100.31;Directed;;;1
179.31;100.138;Directed;;;1
179.32;100.27;Directed;;;1
179.33;100.33;Directed;;;1
179.34;100.33;Directed;;;1
179.35;100.74;Directed;;;1
179.36;100.139;Directed;;;1
179.37;100.41;Directed;;;1
179.38;100.43;Directed;;;1
179.39;100.45;Directed;;;1
179.5;100.85;Directed;;;1
179.40;100.96;Directed;;;1
179.41;100.55;Directed;;;1
179.42;100.70;Directed;;;1
179.43;100.39;Directed;;;1
179.44;100.11;Directed;;;1
179.45;100.10;Directed;;;1
179.46;100.140;Directed;;;1
179.47;100.2;Directed;;;1
179.48;100.140;Directed;;;1
179.49;100.141;Directed;;;1
179.50;100.106;Directed;;;1
101.0;100.106;Directed;;;1
102.0;3.193;Directed;;;1
102.1;3.211;Directed;;;1
102.1;3.197;Directed;;;1
102.2;3.16;Directed;;;1
102.2;3.157;Directed;;;1
102.3;3.212;Directed;;;1
102.4;3.198;Directed;;;1
102.5;3.213;Directed;;;1
102.6;3.169;Directed;;;1
102.7;3.182;Directed;;;1
102.8;3.214;Directed;;;1
102.9;3.215;Directed;;;1
102.10;3.216;Directed;;;1
102.11;3.54;Directed;;;1
102.4;3.108;Directed;;;1
102.12;3.152;Directed;;;1
102.11;3.210;Directed;;;1
102.13;3.207;Directed;;;1
102.14;3.5;Directed;;;1
102.8;3.56;Directed;;;1
102.15;3.28;Directed;;;1
102.15;3.32;Directed;;;1
102.16;3.154;Directed;;;1
102.8;3.174;Directed;;;1
102.5;3.187;Directed;;;1
102.14;3.198;Directed;;;1
102.17;3.217;Directed;;;1
102.13;3.83;Directed;;;1
102.10;3.196;Directed;;;1
102.18;3.202;Directed;;;1
102.19;3.81;Directed;;;1
102.20;3.218;Directed;;;1
102.21;3.121;Directed;;;1
102.22;3.166;Directed;;;1
102.13;3.206;Directed;;;1
102.23;3.219;Directed;;;1
102.24;3.22;Directed;;;1
102.0;3.154;Directed;;;1
102.25;3.19;Directed;;;1
102.26;3.75;Directed;;;1
102.27;3.220;Directed;;;1
102.27;6.34;Directed;;;1
102.28;6.170;Directed;;;1
102.29;6.163;Directed;;;1
102.30;6.149;Directed;;;1
102.31;6.70;Directed;;;1
102.32;6.157;Directed;;;1
102.33;6.110;Directed;;;1
102.3;6.17;Directed;;;1
102.1;6.53;Directed;;;1
102.3;6.23;Directed;;;1
102.8;6.74;Directed;;;1
102.34;6.50;Directed;;;1
102.16;6.54;Directed;;;1
102.35;6.171;Directed;;;1
102.11;6.116;Directed;;;1
102.28;6.42;Directed;;;1
102.36;6.116;Directed;;;1
102.37;6.172;Directed;;;1
102.38;6.173;Directed;;;1
102.11;6.55;Directed;;;1
102.39;6.135;Directed;;;1
102.40;6.163;Directed;;;1
102.41;6.69;Directed;;;1
102.34;6.104;Directed;;;1
102.21;6.122;Directed;;;1
102.42;6.174;Directed;;;1
102.0;6.61;Directed;;;1
102.43;6.175;Directed;;;1
102.44;6.139;Directed;;;1
102.11;6.157;Directed;;;1
102.45;6.129;Directed;;;1
102.46;6.102;Directed;;;1
102.47;6.48;Directed;;;1
102.47;6.81;Directed;;;1
102.48;6.45;Directed;;;1
102.49;6.176;Directed;;;1
102.50;6.177;Directed;;;1
102.51;6.178;Directed;;;1
102.52;6.179;Directed;;;1
102.53;6.47;Directed;;;1
102.54;6.180;Directed;;;1
102.55;6.181;Directed;;;1
102.56;6.145;Directed;;;1
102.57;6.137;Directed;;;1
102.58;6.62;Directed;;;1
102.59;6.36;Directed;;;1
102.60;6.44;Directed;;;1
102.28;6.130;Directed;;;1
102.61;6.165;Directed;;;1
102.62;6.4;Directed;;;1
102.63;6.30;Directed;;;1
102.64;6.20;Directed;;;1
102.43;6.69;Directed;;;1
102.18;6.109;Directed;;;1
102.65;6.13;Directed;;;1
102.35;6.11;Directed;;;1
102.33;6.176;Directed;;;1
102.66;6.144;Directed;;;1
102.11;6.86;Directed;;;1
102.67;6.174;Directed;;;1
102.68;6.182;Directed;;;1
102.31;6.127;Directed;;;1
102.69;6.106;Directed;;;1
102.70;6.11;Directed;;;1
102.20;6.42;Directed;;;1
102.71;6.183;Directed;;;1
102.72;6.70;Directed;;;1
107.17;102.70;Directed;;;1
107.18;102.63;Directed;;;1
107.19;102.73;Directed;;;1
107.20;102.37;Directed;;;1
107.21;102.7;Directed;;;1
107.22;102.74;Directed;;;1
107.23;102.24;Directed;;;1
107.24;102.67;Directed;;;1
107.16;102.7;Directed;;;1
107.1;102.3;Directed;;;1
107.25;102.75;Directed;;;1
107.26;102.48;Directed;;;1
107.27;102.76;Directed;;;1
107.28;102.77;Directed;;;1
107.28;102.14;Directed;;;1
107.29;102.75;Directed;;;1
107.30;102.74;Directed;;;1
107.31;102.56;Directed;;;1
107.8;102.56;Directed;;;1
107.32;102.65;Directed;;;1
107.33;102.69;Directed;;;1
107.9;102.76;Directed;;;1
107.34;102.78;Directed;;;1
107.31;102.18;Directed;;;1
107.35;102.59;Directed;;;1
107.33;102.5;Directed;;;1
107.1;102.53;Directed;;;1
107.36;102.33;Directed;;;1
107.37;102.28;Directed;;;1
107.24;102.68;Directed;;;1
107.20;102.4;Directed;;;1
107.38;102.76;Directed;;;1
107.39;102.73;Directed;;;1
107.40;102.79;Directed;;;1
107.41;102.30;Directed;;;1
107.36;102.18;Directed;;;1
107.42;102.42;Directed;;;1
107.43;102.47;Directed;;;1
107.44;102.70;Directed;;;1
107.45;102.30;Directed;;;1
107.17;102.17;Directed;;;1
107.33;102.25;Directed;;;1
107.46;102.56;Directed;;;1
107.47;102.25;Directed;;;1
107.48;102.79;Directed;;;1
107.49;102.40;Directed;;;1
107.50;102.37;Directed;;;1
107.11;102.8;Directed;;;1
107.51;102.80;Directed;;;1
107.52;102.59;Directed;;;1
107.53;102.55;Directed;;;1
107.54;102.81;Directed;;;1
107.55;102.66;Directed;;;1
107.10;102.75;Directed;;;1
107.36;102.27;Directed;;;1
107.56;102.5;Directed;;;1
107.16;102.14;Directed;;;1
107.25;102.40;Directed;;;1
107.13;102.35;Directed;;;1
107.57;102.79;Directed;;;1
107.58;102.40;Directed;;;1
107.59;102.82;Directed;;;1
107.53;102.80;Directed;;;1
107.60;102.83;Directed;;;1
107.61;102.76;Directed;;;1
107.62;102.84;Directed;;;1
107.63;102.85;Directed;;;1
107.64;102.86;Directed;;;1
107.27;102.67;Directed;;;1
107.65;102.59;Directed;;;1
107.66;102.76;Directed;;;1
107.67;102.87;Directed;;;1
107.68;102.88;Directed;;;1
107.69;102.2;Directed;;;1
107.70;102.26;Directed;;;1
107.71;102.36;Directed;;;1
107.72;102.34;Directed;;;1
107.73;102.89;Directed;;;1
107.44;102.62;Directed;;;1
107.74;102.67;Directed;;;1
107.54;102.11;Directed;;;1
107.75;102.12;Directed;;;1
107.7;102.7;Directed;;;1
107.75;102.18;Directed;;;1
107.76;102.14;Directed;;;1
107.77;102.36;Directed;;;1
107.78;102.4;Directed;;;1
107.15;102.77;Directed;;;1
107.79;102.90;Directed;;;1
107.80;102.60;Directed;;;1
107.81;102.30;Directed;;;1
107.82;102.52;Directed;;;1
107.83;102.5;Directed;;;1
107.80;102.78;Directed;;;1
123.60;102.4;Directed;;;1
123.61;102.2;Directed;;;1
123.62;102.46;Directed;;;1
123.63;102.91;Directed;;;1
123.50;102.65;Directed;;;1
123.64;102.74;Directed;;;1
123.65;102.92;Directed;;;1
123.66;102.72;Directed;;;1
123.24;102.24;Directed;;;1
123.67;102.15;Directed;;;1
123.60;102.46;Directed;;;1
123.51;102.67;Directed;;;1
123.68;102.72;Directed;;;1
123.69;102.58;Directed;;;1
167.77;102.22;Directed;;;1
167.78;102.19;Directed;;;1
167.79;102.62;Directed;;;1
167.80;102.93;Directed;;;1
167.56;102.8;Directed;;;1
167.81;102.85;Directed;;;1
167.82;102.12;Directed;;;1
167.83;102.50;Directed;;;1
167.84;102.94;Directed;;;1
167.85;102.95;Directed;;;1
167.42;102.1;Directed;;;1
167.86;102.96;Directed;;;1
167.87;102.19;Directed;;;1
167.88;102.14;Directed;;;1
167.89;102.97;Directed;;;1
167.90;102.69;Directed;;;1
167.91;102.3;Directed;;;1
167.92;102.33;Directed;;;1
167.40;102.87;Directed;;;1
167.10;102.47;Directed;;;1
167.93;102.98;Directed;;;1
167.94;102.8;Directed;;;1
167.94;102.89;Directed;;;1
167.95;102.5;Directed;;;1
167.96;102.24;Directed;;;1
167.36;102.64;Directed;;;1
167.49;102.26;Directed;;;1
167.97;102.99;Directed;;;1
167.4;102.29;Directed;;;1
167.8;102.0;Directed;;;1
167.98;102.25;Directed;;;1
167.99;102.41;Directed;;;1
167.73;102.3;Directed;;;1
167.100;102.99;Directed;;;1
167.73;102.69;Directed;;;1
167.101;102.17;Directed;;;1
167.55;102.53;Directed;;;1
167.102;102.100;Directed;;;1
167.83;102.27;Directed;;;1
167.75;102.38;Directed;;;1
167.34;102.11;Directed;;;1
167.103;102.4;Directed;;;1
167.104;102.9;Directed;;;1
167.96;102.37;Directed;;;1
167.105;102.101;Directed;;;1
167.106;102.28;Directed;;;1
167.107;102.18;Directed;;;1
167.108;102.25;Directed;;;1
167.7;102.54;Directed;;;1
167.43;102.68;Directed;;;1
167.109;102.34;Directed;;;1
167.110;102.100;Directed;;;1
167.111;102.65;Directed;;;1
167.112;102.102;Directed;;;1
167.73;102.84;Directed;;;1
167.113;102.102;Directed;;;1
167.85;102.53;Directed;;;1
167.103;102.88;Directed;;;1
167.114;102.55;Directed;;;1
167.115;102.3;Directed;;;1
167.108;102.1;Directed;;;1
167.116;102.32;Directed;;;1
167.117;102.37;Directed;;;1
167.118;102.93;Directed;;;1
167.106;102.76;Directed;;;1
167.119;102.88;Directed;;;1
167.17;102.102;Directed;;;1
167.120;102.103;Directed;;;1
167.121;102.44;Directed;;;1
167.90;102.85;Directed;;;1
167.122;102.103;Directed;;;1
167.123;102.52;Directed;;;1
167.71;102.93;Directed;;;1
167.124;102.104;Directed;;;1
167.125;102.15;Directed;;;1
167.126;102.55;Directed;;;1
167.127;102.105;Directed;;;1
167.128;102.42;Directed;;;1
167.129;102.74;Directed;;;1
167.9;102.49;Directed;;;1
167.69;102.99;Directed;;;1
167.130;102.94;Directed;;;1
167.131;102.106;Directed;;;1
167.132;102.64;Directed;;;1
173.78;102.81;Directed;;;1
173.46;102.35;Directed;;;1
173.79;102.54;Directed;;;1
173.77;102.74;Directed;;;1
173.80;102.107;Directed;;;1
173.25;102.20;Directed;;;1
173.79;102.56;Directed;;;1
173.81;102.43;Directed;;;1
173.82;102.51;Directed;;;1
173.83;102.63;Directed;;;1
173.84;102.108;Directed;;;1
173.85;102.109;Directed;;;1
173.86;102.4;Directed;;;1
173.87;102.110;Directed;;;1
173.12;102.52;Directed;;;1
173.88;102.69;Directed;;;1
173.89;102.22;Directed;;;1
173.30;102.62;Directed;;;1
173.46;102.7;Directed;;;1
173.68;102.49;Directed;;;1
173.4;102.14;Directed;;;1
173.59;102.47;Directed;;;1
173.90;102.95;Directed;;;1
173.91;102.65;Directed;;;1
173.92;102.86;Directed;;;1
173.93;102.22;Directed;;;1
173.94;102.25;Directed;;;1
173.95;102.1;Directed;;;1
173.96;102.2;Directed;;;1
173.97;102.89;Directed;;;1
173.62;102.90;Directed;;;1
173.98;102.88;Directed;;;1
173.99;102.25;Directed;;;1
173.100;102.111;Directed;;;1
173.101;102.29;Directed;;;1
173.102;102.112;Directed;;;1
173.59;102.92;Directed;;;1
173.11;102.6;Directed;;;1
173.103;102.68;Directed;;;1
173.104;102.19;Directed;;;1
173.105;102.45;Directed;;;1
173.106;102.113;Directed;;;1
173.107;102.52;Directed;;;1
173.65;102.2;Directed;;;1
173.108;102.88;Directed;;;1
173.109;102.70;Directed;;;1
173.37;102.58;Directed;;;1
173.110;102.67;Directed;;;1
173.111;102.114;Directed;;;1
173.85;102.68;Directed;;;1
173.112;102.40;Directed;;;1
173.113;102.78;Directed;;;1
173.114;102.67;Directed;;;1
173.115;102.39;Directed;;;1
173.116;102.77;Directed;;;1
173.41;102.100;Directed;;;1
173.25;102.106;Directed;;;1
173.117;102.85;Directed;;;1
173.118;102.104;Directed;;;1
173.119;102.64;Directed;;;1
173.120;102.60;Directed;;;1
173.121;102.58;Directed;;;1
173.122;102.30;Directed;;;1
173.55;102.51;Directed;;;1
173.123;102.115;Directed;;;1
173.16;102.35;Directed;;;1
173.124;102.116;Directed;;;1
173.125;102.117;Directed;;;1
173.73;102.110;Directed;;;1
173.79;102.18;Directed;;;1
173.23;102.6;Directed;;;1
173.126;102.107;Directed;;;1
173.55;102.54;Directed;;;1
173.127;102.115;Directed;;;1
197.0;102.100;Directed;;;1
197.1;102.84;Directed;;;1
197.2;102.88;Directed;;;1
197.3;102.100;Directed;;;1
197.4;102.14;Directed;;;1
197.5;102.34;Directed;;;1
197.6;102.118;Directed;;;1
197.0;102.14;Directed;;;1
197.6;102.71;Directed;;;1
197.7;102.119;Directed;;;1
197.8;102.26;Directed;;;1
197.8;102.48;Directed;;;1
197.9;102.120;Directed;;;1
197.7;102.15;Directed;;;1
197.10;102.49;Directed;;;1
197.6;102.105;Directed;;;1
197.11;102.93;Directed;;;1
197.12;102.65;Directed;;;1
197.13;102.40;Directed;;;1
197.14;102.91;Directed;;;1
